,Unnamed: 0,title,price,enterprise,link
10,10,۷۵ متر سی متری جی ۲ خواب,"۱,۵۳۰,۰۰۰,۰۰۰ تومان","جیحون', 'آژانس املاک",https://divar.ir/v/%DB%B7%DB%B5-%D9%85%D8%AA%D8%B1-%D8%B3%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AC%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYFRXyYS
11,11,اپارتمان۷۲متری خوش نقشه طبقه اول,"۱,۷۰۰,۰۰۰,۰۰۰ تومان","جیحون', 'آژانس املاک",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B7%DB%B2%D9%85%D8%AA%D8%B1%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%D8%A7%D9%88%D9%84_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYDRs9ud
12,12,اپارتمان ۶۹ متری فول خوش نقشه نورگیر,"۱,۵۰۰,۰۰۰,۰۰۰ تومان","جیحون', 'آژانس املاک",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B9-%D9%85%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D9%86%D9%88%D8%B1%DA%AF%DB%8C%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYH17oL4
13,13,۷۰متر آپارتمان در ۱۰متری اول,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","جیحون', 'آژانس املاک",https://divar.ir/v/%DB%B7%DB%B0%D9%85%D8%AA%D8%B1-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AF%D8%B1-%DB%B1%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%D9%88%D9%84_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%D9%88%D8%A7%D8%AF%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYHFs0yc
14,14,آپارتمان ۶۸متری دوخواب,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","جیحون', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B8%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B2%D9%87%D8%AA%D8%A7%D8%A8%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYqg_3SG
15,15,۶۴متر دوخواب فول بازسازی تکواحدی نیکفر,"۱,۵۶۰,۰۰۰,۰۰۰ تومان","جیحون', 'آژانس املاک",https://divar.ir/v/%DB%B6%DB%B4%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%86%DB%8C%DA%A9%D9%81%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYHBMrXI
16,0,59متری دو خوابه کابینت سفید,"۱,۷۰۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/59%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%DA%A9%D8%A7%D8%A8%DB%8C%D9%86%D8%AA-%D8%B3%D9%81%DB%8C%D8%AF_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJtTEgy
17,1,آپارتمان ۶۶ متری دو خوابه,"۱,۵۵۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B6-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%DA%AF%D9%85%D8%B1%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJpUwxG
18,2,۶۹ متری ۲ خوابه * نورگیر / رو به نما / فول دیزاین*,"۱,۶۸۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%DB%B6%DB%B9-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%86%D9%88%D8%B1%DA%AF%DB%8C%D8%B1-%D8%B1%D9%88-%D8%A8%D9%87-%D9%86%D9%85%D8%A7-%D9%81%D9%88%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY-kr-3C
19,3,۶۳متر/دو خواب/خوش نقشه/جیحون,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%DB%B6%DB%B3%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYB12e_U
20,4,آپارتمان ۶۵متری تک واحدی دو خوابه,"۱,۶۲۵,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AE%D9%84%DB%8C%D8%AC-%D9%81%D8%A7%D8%B1%D8%B3_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJJlEEQ
21,5,آپارتمان، ۶۸.۵ متر، دو خوابه با پارکینگ و انباری,"۱,۵۵۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B8-%DB%B5-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%A8%D8%A7-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D9%88-%D8%A7%D9%86%D8%A8%D8%A7%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A2%D8%B0%D8%B1%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJRFrz9
22,6,۶۳متر/دوخواب/پکیج رادیات/پارکینگ سندی,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%DB%B6%DB%B3%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%DA%A9%DB%8C%D8%AC-%D8%B1%D8%A7%D8%AF%DB%8C%D8%A7%D8%AA-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D9%86%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYGBOhlQ
23,7,۵۸متر ۲خواب سرباز گلپایگانی ها,"۱,۷۰۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%DB%B5%DB%B8%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D8%B1%D8%A8%D8%A7%D8%B2-%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86%DB%8C-%D9%87%D8%A7_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AE%D9%88%D8%A7%D8%AC%D9%87-%D9%86%D8%B8%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%84%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYIFwhT8
24,8,واحد۶۲متر/سالن پرده خور/تکواحدی/خوش نقشه,"۱,۶۳۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D9%88%D8%A7%D8%AD%D8%AF%DB%B6%DB%B2%D9%85%D8%AA%D8%B1-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYt46Lvu
25,9,آپارتمان ۶۸ متری دو خوابه کیانشهر,"۱,۶۲۵,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B8-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%DA%A9%DB%8C%D8%A7%D9%86%D8%B4%D9%87%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%D9%87%D8%B1%DA%A9-%DA%A9%DB%8C%D8%A7%D9%86%D8%B4%D9%87%D8%B1_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJp4QBV
26,10,آپارتمان ۷۲متر تکواحدی,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B7%DB%B2%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%DA%A9%D9%88%D9%81%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJZ4ZuA
27,11,واحد ۶۵ دوخواب فول امکانات با پارکینگ اختصاصی,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D9%88%D8%A7%D8%AD%D8%AF-%DB%B6%DB%B5-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%A8%D8%A7-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%A7%D8%AE%D8%AA%D8%B5%D8%A7%D8%B5%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYyYqSLU
28,12,۷۰متر/دوخواب/روبنما/قدرالسهمدار/پارکینگ,"۱,۵۲۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%DB%B7%DB%B0%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%B1%D9%88%D8%A8%D9%86%D9%85%D8%A7-%D9%82%D8%AF%D8%B1%D8%A7%D9%84%D8%B3%D9%87%D9%85%D8%AF%D8%A7%D8%B1-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYrcxw12
29,13,ارپارتمان ۷۵ متری دو خوابه تک واحدی.,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D8%A7%D8%B1%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B7%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%D9%88%D8%B4_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYK9B6Im
30,14,۶۴ متری/پارکینگ اصلی/ خوش نقشه/,"۱,۶۳۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%DB%B6%DB%B4-%D9%85%D8%AA%D8%B1%DB%8C-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%A7%D8%B5%D9%84%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%85%D8%B3%D8%B9%D9%88%D8%AF%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY0Qw5py
31,15,آپارتمان 66 متری/فول امکانات/خوش نقشه/نواب,"۱,۵۵۰,۰۰۰,۰۰۰ تومان","جیحون', '۵ روز پیش",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-66-%D9%85%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D9%86%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%86%D9%88%D8%A7%D8%A8_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYKV1F4D
32,0,آپارتمان 75متری دو خواب فول دولتخواه پاییزان,"۱,۶۴۰,۰۰۰,۰۰۰ تومان","شهرک شریعتی', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-75%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%AF%D9%88%D9%84%D8%AA%D8%AE%D9%88%D8%A7%D9%87-%D9%BE%D8%A7%DB%8C%DB%8C%D8%B2%D8%A7%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%D9%87%D8%B1%DA%A9-%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY5M4Zfu
33,1,آپارتمان ۶۷متری ۲خوابه شهرک سینا,"۱,۶۴۰,۰۰۰,۰۰۰ تومان","شهرک شریعتی', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B7%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B4%D9%87%D8%B1%DA%A9-%D8%B3%DB%8C%D9%86%D8%A7_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AE%D9%84%DB%8C%D8%AC-%D9%81%D8%A7%D8%B1%D8%B3_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY5UpJto
