,title,price,enterprise,link
0,آپارتمان 63.5 متری باغ خزانه تهمتن کوچه اخلاقی,"۱,۷۲۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-63-5-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A8%D8%A7%D8%BA-%D8%AE%D8%B2%D8%A7%D9%86%D9%87-%D8%AA%D9%87%D9%85%D8%AA%D9%86-%DA%A9%D9%88%DA%86%D9%87-%D8%A7%D8%AE%D9%84%D8%A7%D9%82%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%A7%D8%BA-%D8%AE%D8%B2%D8%A7%D9%86%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYDVD6bj
1,68متر/دوخواب/پارکینگ سندی/تاپ لوکیشن,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/68%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D9%86%D8%AF%DB%8C-%D8%AA%D8%A7%D9%BE-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY_A99Ol
2,55 متر / دو خوابه/ بریانک,"۱,۵۲۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/55-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY6U9EoN
3,فروش واحد۵۸ متری,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%88%D8%A7%D8%AD%D8%AF%DB%B5%DB%B8-%D9%85%D8%AA%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYD5be18
4,اپارتمان ۷۲/۲۱متری خوش نقشه طبقه دوم,"۱,۷۰۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B7%DB%B2-%DB%B2%DB%B1%D9%85%D8%AA%D8%B1%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D9%88%D9%85_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY7UuGaT
5,واحد ۷۵ سند آزاد با پارکینگ اختصاصی,"۱,۵۵۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/%D9%88%D8%A7%D8%AD%D8%AF-%DB%B7%DB%B5-%D8%B3%D9%86%D8%AF-%D8%A2%D8%B2%D8%A7%D8%AF-%D8%A8%D8%A7-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%A7%D8%AE%D8%AA%D8%B5%D8%A7%D8%B5%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYoYsjAF
6,۵۷متر/۲خواب/خوش نقشه,"۱,۵۳۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/%DB%B5%DB%B7%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYDhMD95
7,۶۳ متر / دو خواب / خوش نقشه,"۱,۵۸۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/%DB%B6%DB%B3-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%82%DB%8C%D8%A7%D9%85_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYBpjB9R
8,۶۹متر دوخواب ۱۰متر پاسیو گذر خیابان قزوین,"۱,۵۸۵,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/%DB%B6%DB%B9%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%DB%B1%DB%B0%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B3%DB%8C%D9%88-%DA%AF%D8%B0%D8%B1-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%D9%82%D8%B2%D9%88%DB%8C%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%DA%AF%D9%85%D8%B1%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYm4rqXc
9,پیروزی 60,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","باغ خزانه', 'مشاور املاک",https://divar.ir/v/%D9%BE%DB%8C%D8%B1%D9%88%D8%B2%DB%8C-60_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%BE%DB%8C%D8%B1%D9%88%D8%B2%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYDpseme
