,Unnamed: 0,title,price,enterprise,link
36,4,۶۲ متر ۲خواب ۱۰ ساله خیابان بهبودی,"۱,۵۰۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B2-%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%DB%B1%DB%B0-%D8%B3%D8%A7%D9%84%D9%87-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%D8%A8%D9%87%D8%A8%D9%88%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%81%D9%84%D8%A7%D8%AD_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYUoKZ2n
37,5,۶۳ متر فول امکانات,"۱,۶۲۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B3-%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJwvFg2
38,6,62 متر 20 متر حیاط قسمت دلالی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/62-%D9%85%D8%AA%D8%B1-20-%D9%85%D8%AA%D8%B1-%D8%AD%DB%8C%D8%A7%D8%B7-%D9%82%D8%B3%D9%85%D8%AA-%D8%AF%D9%84%D8%A7%D9%84%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYVYa6mZ
39,7,63 متر دو خواب با اسانسور تک واحد,"۱,۵۱۳,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/63-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%A8%D8%A7-%D8%A7%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%85%D9%87%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF-%D8%AC%D9%86%D9%88%D8%A8%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYUEHSGS
40,8,آپارتمان۶۲متری/خیابان خوش جنوبی,"۱,۶۲۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B6%DB%B2%D9%85%D8%AA%D8%B1%DB%8C-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%D8%AE%D9%88%D8%B4-%D8%AC%D9%86%D9%88%D8%A8%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYQMLKwn
41,9,۵۵متر دوخواب(قصرالدشت بالای سپه),"۱,۵۴۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%DB%B5%DB%B5%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%82%D8%B5%D8%B1%D8%A7%D9%84%D8%AF%D8%B4%D8%AA-%D8%A8%D8%A7%D9%84%D8%A7%DB%8C-%D8%B3%D9%BE%D9%87-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYVcuXWJ
42,10,58متر/فول امکانات/تکواحدی,"۱,۵۳۷,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/58%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%DB%8C%D8%B3%DB%8C%D9%85_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYV8-8GR
43,11,۶۱متر با پارکینگ سندی آذری انتخاب نهایی سخت پسندان,"۱,۵۵۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B1%D9%85%D8%AA%D8%B1-%D8%A8%D8%A7-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D9%86%D8%AF%DB%8C-%D8%A2%D8%B0%D8%B1%DB%8C-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8-%D9%86%D9%87%D8%A7%DB%8C%DB%8C-%D8%B3%D8%AE%D8%AA-%D9%BE%D8%B3%D9%86%D8%AF%D8%A7%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%85%D8%A7%D9%85%D8%B2%D8%A7%D8%AF%D9%87-%D8%AD%D8%B3%D9%86-%D8%B9-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYSodgC4
44,12,۶۰متر/فوق خوش نقشه/۲خواب,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%82-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D8%A8%D9%84%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYMwlNCu
45,13,آپارتمان دسترسی از٢طرف نورگیر خوش نقشه٢خ,"۱,۶۲۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AF%D8%B3%D8%AA%D8%B1%D8%B3%DB%8C-%D8%A7%D8%B2%D9%A2%D8%B7%D8%B1%D9%81-%D9%86%D9%88%D8%B1%DA%AF%DB%8C%D8%B1-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87%D9%A2%D8%AE_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AE%D9%84%DB%8C%D8%AC-%D9%81%D8%A7%D8%B1%D8%B3_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYWk9wu2
46,14,55متر دوخواب کمیل,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/55%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%DA%A9%D9%85%DB%8C%D9%84_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%86%D9%88%D8%A7%D8%A8_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTUA-RQ
47,15,۶۳متر ۲ خواب//فول امکاناتات,"۱,۵۵۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B3%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA%D8%A7%D8%AA_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A2%D8%B0%D8%B1%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYQIFy5w
48,16,۶۱متر دوخواب، طبقه همکف/ خوش,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B1%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%B7%D8%A8%D9%82%D9%87-%D9%87%D9%85%DA%A9%D9%81-%D8%AE%D9%88%D8%B4_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYWYvy9t
49,17,۶۱متر دوخواب در جی,"۱,۶۱۰,۰۰۰,۰۰۰ تومان"," مشیریه', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B1%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%AF%D8%B1-%D8%AC%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYKIPdlW
50,0,۵۷متر۲خواب همکف/۸متر پاسیوبدون مشابه رودکی سپه,"۱,۶۳۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B5%DB%B7%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D9%87%D9%85%DA%A9%D9%81-%DB%B8%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B3%DB%8C%D9%88%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%B1%D9%88%D8%AF%DA%A9%DB%8C-%D8%B3%D9%BE%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYWQtjws
51,1,فروش آپارتمان/فول بازسازی/خوش نقشه/فول,"۱,۵۵۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D9%81%D9%88%D9%84_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%87%D9%81%D8%AA-%DA%86%D9%86%D8%A7%D8%B1_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYek_emn
52,2,۵۹ متر فول دو خواب,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B5%DB%B9-%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYesPEls
53,3,آپارتمان55متر دوخواب پارکینگ دار,"۱,۵۷۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%8655%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%86%D8%A7%D8%B2%DB%8C-%D8%A2%D8%A8%D8%A7%D8%AF_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYew_Tui
54,4,(۶۰ متر ۲ خواب) پارکینگ سندی/بازسازی/ قصر الدشت,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D9%86%D8%AF%DB%8C-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D9%82%D8%B5%D8%B1-%D8%A7%D9%84%D8%AF%D8%B4%D8%AA_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdgtTj8
55,5,۶۰متری/سرمایه گزاری/کمیل سبحانی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%DA%A9%D9%85%DB%8C%D9%84-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYcoWt38
56,6,59متر دو خواب/آسانسور دار/خوش نقشه سالن پرده خور,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/59%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%A2%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1-%D8%AF%D8%A7%D8%B1-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYfIx8_w
57,7,آپارتمان، 58 متر ، دوخوابه,"۱,۵۵۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-58-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYfACP-j
58,8,۵۹متر/تکواحد/پکیج کولرگازی/پارکینگ سندی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B5%DB%B9%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF-%D9%BE%DA%A9%DB%8C%D8%AC-%DA%A9%D9%88%D9%84%D8%B1%DA%AF%D8%A7%D8%B2%DB%8C-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D9%86%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYfwVxMa
59,9,63متر/پارکینگ دار/دو خواب /خرمشهر شمالی,"۱,۵۰۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/63%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D8%B1%D9%85%D8%B4%D9%87%D8%B1-%D8%B4%D9%85%D8%A7%D9%84%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%86%D9%88%D8%A7%D8%A8_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYZUohh-
60,10,۶۰ متری/ دو خوابه/ فول بازسازی/ تکواحدی/مینا شمالی,"۱,۵۵۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%85%DB%8C%D9%86%D8%A7-%D8%B4%D9%85%D8%A7%D9%84%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%DA%A9%D9%88%D9%81%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/gY37UPkt
61,11,62متر/مختاری غربی/بازسازی شده,"۱,۵۹۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/62%D9%85%D8%AA%D8%B1-%D9%85%D8%AE%D8%AA%D8%A7%D8%B1%DB%8C-%D8%BA%D8%B1%D8%A8%DB%8C-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B4%D8%AF%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%85%DB%8C%D8%B1%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYbMzmnX
62,12,۶۰متر/دوخواب/فول بازسازی,"۱,۶۲۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYe4MX4-
63,13,۵۷متر / ۲خواب / خوش نقشه / رنجبر,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B5%DB%B7%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%B1%D9%86%D8%AC%D8%A8%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYaEwmnD
64,14,۶۱ متر دوخواب سرمایه گذاری خوش قبل مالک,"۱,۶۱۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/%DB%B6%DB%B1-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C-%D8%AE%D9%88%D8%B4-%D9%82%D8%A8%D9%84-%D9%85%D8%A7%D9%84%DA%A9_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYgYYOOP
65,15,56متری/دو خوابه/خوش نقشه/سلسبیل،سپه,"۱,۶۲۰,۰۰۰,۰۰۰ تومان"," سلسبیل', 'آژانس املاک ",https://divar.ir/v/56%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84-%D8%B3%D9%BE%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYc8YOiZ
66,0,۵۹متر /تکواحد /۲خواب /فروشنده واقعی/ مترو ابن سینا,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B5%DB%B9%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D8%B1%D9%88%D8%B4%D9%86%D8%AF%D9%87-%D9%88%D8%A7%D9%82%D8%B9%DB%8C-%D9%85%D8%AA%D8%B1%D9%88-%D8%A7%D8%A8%D9%86-%D8%B3%DB%8C%D9%86%D8%A7_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%BE%DB%8C%D8%B1%D9%88%D8%B2%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYmcdNbI
67,1,اپارتمان ۶۲ متری ۴ طبقه ۲واحدی طبقه دوم ۲خواب,"۱,۵۵۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B2-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B4-%D8%B7%D8%A8%D9%82%D9%87-%DB%B2%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D9%88%D9%85-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%85%DB%8C%D8%B1%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYswTKDh
68,2,اپارتمان ۶۰ متر تقاطع سبحانی کمیل نرسیده به جیحون,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%AA%D9%82%D8%A7%D8%B7%D8%B9-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C-%DA%A9%D9%85%DB%8C%D9%84-%D9%86%D8%B1%D8%B3%DB%8C%D8%AF%D9%87-%D8%A8%D9%87-%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/gYAL0d7u
69,3,خواجه نظام ارامنه ۵۶ متر ۲ خواب فول باز سازی شده,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%AE%D9%88%D8%A7%D8%AC%D9%87-%D9%86%D8%B8%D8%A7%D9%85-%D8%A7%D8%B1%D8%A7%D9%85%D9%86%D9%87-%DB%B5%DB%B6-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B4%D8%AF%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AE%D9%88%D8%A7%D8%AC%D9%87-%D9%86%D8%B8%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%84%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYsAFPDR
