,title,price,enterprise,link
0,اپارتمان63متری با حیاط اختصاصی/رودکی سپه/,"۱,۵۰۰,۰۰۰,۰۰۰ تومان",مشاور املاک در سلسبیل,https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%8663%D9%85%D8%AA%D8%B1%DB%8C-%D8%A8%D8%A7-%D8%AD%DB%8C%D8%A7%D8%B7-%D8%A7%D8%AE%D8%AA%D8%B5%D8%A7%D8%B5%DB%8C-%D8%B1%D9%88%D8%AF%DA%A9%DB%8C-%D8%B3%D9%BE%D9%87-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYS4_-Zx
1,فروش اپارتمان ۶۰ متری دو خواب,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",آژانس املاک در تولید دارو,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AA%D9%88%D9%84%DB%8C%D8%AF-%D8%AF%D8%A7%D8%B1%D9%88_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYT0wtvn
2,تکواحدی شمالی۶۳متری طبقه سوم/افسریه جنوبی,"۱,۶۵۰,۰۰۰,۰۰۰ تومان",مشاور املاک در افسریه,https://divar.ir/v/%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%B4%D9%85%D8%A7%D9%84%DB%8C%DB%B6%DB%B3%D9%85%D8%AA%D8%B1%DB%8C-%D8%B7%D8%A8%D9%82%D9%87-%D8%B3%D9%88%D9%85-%D8%A7%D9%81%D8%B3%D8%B1%DB%8C%D9%87-%D8%AC%D9%86%D9%88%D8%A8%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%81%D8%B3%D8%B1%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTEBle5
3,۶۰متر دوخواب تکواحدی پرده خور,"۱,۵۹۰,۰۰۰,۰۰۰ تومان",آژانس املاک در جی,https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTYT_nc
4,57متر*2 خواب*تک واحدی* قدرالسهم دار. دامپزشکی,"۱,۶۵۰,۰۰۰,۰۰۰ تومان",آژانس املاک در آذربایجان,https://divar.ir/v/57%D9%85%D8%AA%D8%B1-2-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%82%D8%AF%D8%B1%D8%A7%D9%84%D8%B3%D9%87%D9%85-%D8%AF%D8%A7%D8%B1-%D8%AF%D8%A7%D9%85%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTAUHC5
5,57متر. دوخواب. جیحون.حسام الدین,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",آژانس املاک در جیحون,https://divar.ir/v/57%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%AC%DB%8C%D8%AD%D9%88%D9%86-%D8%AD%D8%B3%D8%A7%D9%85-%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYR8toXT
6,۵۶متر دو خواب/پاسیو دار(رودکی تقاطع سپه),"۱,۶۳۰,۰۰۰,۰۰۰ تومان",آژانس املاک در سلسبیل,https://divar.ir/v/%DB%B5%DB%B6%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B3%DB%8C%D9%88-%D8%AF%D8%A7%D8%B1-%D8%B1%D9%88%D8%AF%DA%A9%DB%8C-%D8%AA%D9%82%D8%A7%D8%B7%D8%B9-%D8%B3%D9%BE%D9%87-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYQEqD-I
7,۵۷متر دوخواب //محبوب مجاز,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",آژانس املاک در بریانک,https://divar.ir/v/%DB%B5%DB%B7%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%85%D8%AD%D8%A8%D9%88%D8%A8-%D9%85%D8%AC%D8%A7%D8%B2_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTsF6ZQ
8,آپارتمان 63 متر ،2 خوابه ، تک واحدی,"۱,۶۵۰,۰۰۰,۰۰۰ تومان",۲ هفته پیش در افسریه,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-63-%D9%85%D8%AA%D8%B1-2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%81%D8%B3%D8%B1%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYT8JxNn
9,آپارتمان 63 متر,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",۲ هفته پیش در مینا,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-63-%D9%85%D8%AA%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%85%DB%8C%D9%86%D8%A7_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTs6Hdu
