,Unnamed: 0,title,price,enterprise,link
10,10,۵۷متر دوخواب //محبوب مجاز,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","دیلمان', 'آژانس املاک",https://divar.ir/v/%DB%B5%DB%B7%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%85%D8%AD%D8%A8%D9%88%D8%A8-%D9%85%D8%AC%D8%A7%D8%B2_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTsF6ZQ
11,11,آپارتمان 63 متر,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","دیلمان', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-63-%D9%85%D8%AA%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%85%DB%8C%D9%86%D8%A7_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTs6Hdu
12,12,آپارتمان ۶۰ متری دو خوابه جیحون صاحب الزمان,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","دیلمان', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AC%DB%8C%D8%AD%D9%88%D9%86-%D8%B5%D8%A7%D8%AD%D8%A8-%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B5%D8%A7%D8%AD%D8%A8-%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYS09yFh
13,13,آپارتمان 62متری تک واحدی پارکینگدار،سپیده شمالی,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","دیلمان', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-62%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF%D8%AF%D8%A7%D8%B1-%D8%B3%D9%BE%DB%8C%D8%AF%D9%87-%D8%B4%D9%85%D8%A7%D9%84%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%D9%87%D8%B1%DA%A9-%D9%88%D9%84%DB%8C%D8%B9%D8%B5%D8%B1_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYU4TK-2
14,14,63 متر حیاط دار (خوش / کمیل ),"۱,۵۹۰,۰۰۰,۰۰۰ تومان","دیلمان', 'آژانس املاک",https://divar.ir/v/63-%D9%85%D8%AA%D8%B1-%D8%AD%DB%8C%D8%A7%D8%B7-%D8%AF%D8%A7%D8%B1-%D8%AE%D9%88%D8%B4-%DA%A9%D9%85%DB%8C%D9%84-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYU4zxPd
15,15,۶۰ متر خیابان خرمشهر شمالی نور نقشه,"۱,۵۳۰,۰۰۰,۰۰۰ تومان","دیلمان', 'آژانس املاک",https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%D8%AE%D8%B1%D9%85%D8%B4%D9%87%D8%B1-%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%D9%86%D9%88%D8%B1-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%A7%D9%85%D8%AA_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYQkFAN2
16,0,63متر دوخوابه فول,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/63%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%81%D9%88%D9%84_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AF%D9%88%D9%84%D8%AA%D8%AE%D9%88%D8%A7%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY0Mlet4
17,1,۵۵مترشمس آباد گلستان ها,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%DB%B5%DB%B5%D9%85%D8%AA%D8%B1%D8%B4%D9%85%D8%B3-%D8%A2%D8%A8%D8%A7%D8%AF-%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86-%D9%87%D8%A7_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%D9%85%D8%B3-%D8%A2%D8%A8%D8%A7%D8%AF_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY0w5hyy
18,2,55متر/خوش‌نقشه/فول دیزاین,"۱,۶۴۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/55%D9%85%D8%AA%D8%B1-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D9%81%D9%88%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY1UD2ys
19,3,۵۶متر/خ نیکنام غربی/بالکن/وام دار,"۱,۵۸۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%DB%B5%DB%B6%D9%85%D8%AA%D8%B1-%D8%AE-%D9%86%DB%8C%DA%A9%D9%86%D8%A7%D9%85-%D8%BA%D8%B1%D8%A8%DB%8C-%D8%A8%D8%A7%D9%84%DA%A9%D9%86-%D9%88%D8%A7%D9%85-%D8%AF%D8%A7%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%BE%DB%8C%D8%B1%D9%88%D8%B2%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYWU_dDs
20,4,61 متر / سالن پرده خور / کمیل تقاطع سبحانی,"۱,۵۹۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/61-%D9%85%D8%AA%D8%B1-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1-%DA%A9%D9%85%DB%8C%D9%84-%D8%AA%D9%82%D8%A7%D8%B7%D8%B9-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdQG_4z
21,5,۵۷ متر دو خواب// ۱۲سال//طبقه اول,"۱,۵۶۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%DB%B5%DB%B7-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%DB%B1%DB%B2%D8%B3%D8%A7%D9%84-%D8%B7%D8%A8%D9%82%D9%87-%D8%A7%D9%88%D9%84_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%87%D9%81%D8%AA-%DA%86%D9%86%D8%A7%D8%B1_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYxIYjtp
22,6,60 متر دوخواب فول بازسازی شده,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/60-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B4%D8%AF%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY1MUWj8
23,7,۶۱ متر ۲ خواب بزرگ,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%DB%B6%DB%B1-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D8%A8%D8%B2%D8%B1%DA%AF_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYmAMRqX
24,8,۶۰متر دوخواب تکواحدی پرده خور,"۱,۵۹۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYTYT_nc
25,9,۶۱ متری ۲ خوابه (کمیل),"۱,۶۰۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%DB%B6%DB%B1-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%DA%A9%D9%85%DB%8C%D9%84-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYcgW5FZ
26,10,۵۵متر ۲خواب بالای سپه,"۱,۵۸۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%DB%B5%DB%B5%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%A8%D8%A7%D9%84%D8%A7%DB%8C-%D8%B3%D9%BE%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY1gZ_gK
27,11,استادمعین نزدیک میدان آزادی ۵۶متر پارکینگدار,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF%D9%85%D8%B9%DB%8C%D9%86-%D9%86%D8%B2%D8%AF%DB%8C%DA%A9-%D9%85%DB%8C%D8%AF%D8%A7%D9%86-%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C-%DB%B5%DB%B6%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF%D8%AF%D8%A7%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF-%D9%85%D8%B9%DB%8C%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYZA_U05
28,12,61متر /دوخواب /فول بازسازی شده / سبحانی تقاطع کمیل,"۱,۶۰۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/61%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B4%D8%AF%D9%87-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C-%D8%AA%D9%82%D8%A7%D8%B7%D8%B9-%DA%A9%D9%85%DB%8C%D9%84_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYjoAqgn
29,13,۵۵ متر/ سازه ای استوار و بی همتا/ المپیک,"۱,۵۰۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1-%D8%B3%D8%A7%D8%B2%D9%87-%D8%A7%DB%8C-%D8%A7%D8%B3%D8%AA%D9%88%D8%A7%D8%B1-%D9%88-%D8%A8%DB%8C-%D9%87%D9%85%D8%AA%D8%A7-%D8%A7%D9%84%D9%85%D9%BE%DB%8C%DA%A9_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AF%D9%87%DA%A9%D8%AF%D9%87-%D8%A7%D9%84%D9%85%D9%BE%DB%8C%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYnYzOk4
30,14,اپارتمان ۶۲ متری ۲ خواب طبقه دوم,"۱,۵۵۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B2-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D9%88%D9%85_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%85%DB%8C%D8%B1%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY1Ie9L6
31,15,اپارتمان ۶۰ متر تقاطع سبحانی کمیل نرسیده به جیحون,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","دولتخواه', 'مشاور املاک",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%AA%D9%82%D8%A7%D8%B7%D8%B9-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C-%DA%A9%D9%85%DB%8C%D9%84-%D9%86%D8%B1%D8%B3%DB%8C%D8%AF%D9%87-%D8%A8%D9%87-%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/gYAL0d7u
32,0,۶۲ متر دو خواب،تک واحدی,"۱,۵۰۷,۰۰۰,۰۰۰ تومان","مهرآباد جنوبی', 'آژانس املاک",https://divar.ir/v/%DB%B6%DB%B2-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%85%D9%87%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF-%D8%AC%D9%86%D9%88%D8%A8%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYY8Yeb9
33,1,۶۰متر/۲خواب/باامکانات/سیمتری جی،عربلو,"۱,۶۵۰,۰۰۰,۰۰۰ تومان","مهرآباد جنوبی', 'آژانس املاک",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%A8%D8%A7%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%DB%8C%D9%85%D8%AA%D8%B1%DB%8C-%D8%AC%DB%8C-%D8%B9%D8%B1%D8%A8%D9%84%D9%88_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYYI6x0t
34,2,۵۶ متر /دوخواب (پارکینگ و انباری ) خوش نقشه,"۱,۵۰۰,۰۰۰,۰۰۰ تومان","مهرآباد جنوبی', 'آژانس املاک",https://divar.ir/v/%DB%B5%DB%B6-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D9%88-%D8%A7%D9%86%D8%A8%D8%A7%D8%B1%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYZs458C
