,title,price,enterprise,link
0,۵۶ متر تکواحدی,"۱,۵۷۰,۰۰۰,۰۰۰ تومان",۳ هفته پیش در پیروزی,https://divar.ir/v/%DB%B5%DB%B6-%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%BE%DB%8C%D8%B1%D9%88%D8%B2%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJsb3aY
1,۵۸متر/بازسازی شده/براصلی,"۱,۵۸۵,۰۰۰,۰۰۰ تومان",آژانس املاک در سلسبیل,https://divar.ir/v/%DB%B5%DB%B8%D9%85%D8%AA%D8%B1-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B4%D8%AF%D9%87-%D8%A8%D8%B1%D8%A7%D8%B5%D9%84%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYGISJKx
2,57متر 2خواب تک واحدی دامپزشکی,"۱,۶۴۳,۰۰۰,۰۰۰ تومان",آژانس املاک در آذربایجان,https://divar.ir/v/57%D9%85%D8%AA%D8%B1-2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AF%D8%A7%D9%85%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYAkqCQz
3,خوش تقاطع امام خمینی60متر2خواب 20متر حیاط اختصاصی,"۱,۶۴۰,۰۰۰,۰۰۰ تومان",آژانس املاک در سلسبیل,https://divar.ir/v/%D8%AE%D9%88%D8%B4-%D8%AA%D9%82%D8%A7%D8%B7%D8%B9-%D8%A7%D9%85%D8%A7%D9%85-%D8%AE%D9%85%DB%8C%D9%86%DB%8C60%D9%85%D8%AA%D8%B12%D8%AE%D9%88%D8%A7%D8%A8-20%D9%85%D8%AA%D8%B1-%D8%AD%DB%8C%D8%A7%D8%B7-%D8%A7%D8%AE%D8%AA%D8%B5%D8%A7%D8%B5%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYCYBC80
4,۵۶ متر دوخواب/ پارکینگ غیرمزاحم/ نامجو,"۱,۵۹۰,۰۰۰,۰۰۰ تومان",آژانس املاک در سبلان,https://divar.ir/v/%DB%B5%DB%B6-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%BA%DB%8C%D8%B1%D9%85%D8%B2%D8%A7%D8%AD%D9%85-%D9%86%D8%A7%D9%85%D8%AC%D9%88_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D8%A8%D9%84%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJ0Mimr
5,62متر/دو خواب/پارکینگ دار/سرمایه گذاری,"۱,۵۰۰,۰۰۰,۰۰۰ تومان",آژانس املاک در نواب,https://divar.ir/v/62%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%86%D9%88%D8%A7%D8%A8_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJ4MEgi
6,۶۰متر یک خواب حسینی,"۱,۵۹۰,۰۰۰,۰۰۰ تومان",۳ هفته پیش در نظام‌آباد,https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%DB%8C%DA%A9-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AD%D8%B3%DB%8C%D9%86%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%86%D8%B8%D8%A7%D9%85-%D8%A2%D8%A8%D8%A7%D8%AF_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJEdMfP
7,۶۲متر/پارکینگ غیر مزاحم/خرمشهر شمالی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",آژانس املاک در اسکندری,https://divar.ir/v/%DB%B6%DB%B2%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%BA%DB%8C%D8%B1-%D9%85%D8%B2%D8%A7%D8%AD%D9%85-%D8%AE%D8%B1%D9%85%D8%B4%D9%87%D8%B1-%D8%B4%D9%85%D8%A7%D9%84%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D8%B3%DA%A9%D9%86%D8%AF%D8%B1%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYHU4Z3R
8,56 متر دو خوابه پارکینگ دار فول بازسازی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",مشاور املاک در بریانک,https://divar.ir/v/56-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJcPVmU
9,*۶۳متر ۲خواب نوساز شاندیز*,"۱,۶۴۰,۰۰۰,۰۰۰ تومان",مشاور املاک در فلاح,https://divar.ir/v/%DB%B6%DB%B3%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D8%B4%D8%A7%D9%86%D8%AF%DB%8C%D8%B2-_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%81%D9%84%D8%A7%D8%AD_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYBcPMP9
