,title,price,enterprise,link
0,آپارتمان 60 متری 2 خواب,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",آژانس املاک در بریانک,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-60-%D9%85%D8%AA%D8%B1%DB%8C-2-%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdQcBdj
1,آپارتمان ۶۰متری,"۱,۵۶۰,۰۰۰,۰۰۰ تومان",۳ روز پیش در اندیشه (شهر زیبا),https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B0%D9%85%D8%AA%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYkIsN8z
2,آپارتمان 63 متر.دوخوابه . خوش نقشه,"۱,۶۴۳,۴۶۰,۰۰۰ تومان",۳ روز پیش در شهرک کیانشهر,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-63-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%D9%87%D8%B1%DA%A9-%DA%A9%DB%8C%D8%A7%D9%86%D8%B4%D9%87%D8%B1_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYPcy4t-
3,۶۰متر۲خواب/تکواحدی/خوش نقشه//گذرپهن,"۱,۵۷۰,۰۰۰,۰۰۰ تومان",آژانس املاک در بریانک,https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%DA%AF%D8%B0%D8%B1%D9%BE%D9%87%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYAUOhxS
4,آپارتمان ۶۱متری بلورسازی,"۱,۶۵۰,۰۰۰,۰۰۰ تومان",پریروز در بلورسازی,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B1%D9%85%D8%AA%D8%B1%DB%8C-%D8%A8%D9%84%D9%88%D8%B1%D8%B3%D8%A7%D8%B2%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D9%84%D9%88%D8%B1%D8%B3%D8%A7%D8%B2%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYmAjYke
5,اپارتمان 59متری/ شیک/سنددار,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",مشاور املاک در اندیشه (شهر زیبا),https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-59%D9%85%D8%AA%D8%B1%DB%8C-%D8%B4%DB%8C%DA%A9-%D8%B3%D9%86%D8%AF%D8%AF%D8%A7%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdonqJh
6,۶۰ متر دو خواب / پارکینگ / پرواز پیچک نبرد,"۱,۶۴۰,۰۰۰,۰۰۰ تومان",آژانس املاک در زاهد گیلانی,https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D9%BE%D8%B1%D9%88%D8%A7%D8%B2-%D9%BE%DB%8C%DA%86%DA%A9-%D9%86%D8%A8%D8%B1%D8%AF_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B2%D8%A7%D9%87%D8%AF-%DA%AF%DB%8C%D9%84%D8%A7%D9%86%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYmkr3in
7,۵۶متر/۲خواب/غرق در نور,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",مشاور املاک در شکوفه,https://divar.ir/v/%DB%B5%DB%B6%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%BA%D8%B1%D9%82-%D8%AF%D8%B1-%D9%86%D9%88%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%DA%A9%D9%88%D9%81%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYWU_dDs
8,60م آپارتمان//مینابی،نفیس,"۱,۵۲۰,۰۰۰,۰۰۰ تومان",مشاور املاک در خاوران,https://divar.ir/v/60%D9%85-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D9%85%DB%8C%D9%86%D8%A7%D8%A8%DB%8C-%D9%86%D9%81%DB%8C%D8%B3_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AE%D8%A7%D9%88%D8%B1%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYNYcc0W
9,۶۳ متری دو واحدی بدون دیوار مشترک,"۱,۶۳۰,۰۰۰,۰۰۰ تومان",پریروز در فلاح,https://divar.ir/v/%DB%B6%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%A8%D8%AF%D9%88%D9%86-%D8%AF%DB%8C%D9%88%D8%A7%D8%B1-%D9%85%D8%B4%D8%AA%D8%B1%DA%A9_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%81%D9%84%D8%A7%D8%AD_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYmwbmkQ
