,title,price,enterprise,link
0,۵۷ متردوخواب/ پارکینگ دار/بریانک/همکف,"۱,۵۰۰,۰۰۰,۰۰۰ تومان",آژانس املاک در بریانک,https://divar.ir/v/%DB%B5%DB%B7-%D9%85%D8%AA%D8%B1%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1-%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9-%D9%87%D9%85%DA%A9%D9%81_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYcQjQEs
1,۶۰متر کمیل کوچه کرمی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",آژانس املاک در جیحون,https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%DA%A9%D9%85%DB%8C%D9%84-%DA%A9%D9%88%DA%86%D9%87-%DA%A9%D8%B1%D9%85%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYVIotMi
2,جیحون *57متری *دوخواب *پارکینگدار* سالن پرده خور,"۱,۵۵۰,۰۰۰,۰۰۰ تومان",آژانس املاک در جیحون,https://divar.ir/v/%D8%AC%DB%8C%D8%AD%D9%88%D9%86-57%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF%D8%AF%D8%A7%D8%B1-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/gY-PT6c9
3,۵۵ متر خیابان کمیل بین قصرلدشت و خوش,"۱,۵۹۰,۰۰۰,۰۰۰ تومان",آژانس املاک در سلسبیل,https://divar.ir/v/%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%DA%A9%D9%85%DB%8C%D9%84-%D8%A8%DB%8C%D9%86-%D9%82%D8%B5%D8%B1%D9%84%D8%AF%D8%B4%D8%AA-%D9%88-%D8%AE%D9%88%D8%B4_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYVE6C0D
4,59 متر دو خواب طبقه اول تک واحدی,"۱,۵۷۰,۰۰۰,۰۰۰ تومان",آژانس املاک در سلسبیل,https://divar.ir/v/59-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B7%D8%A8%D9%82%D9%87-%D8%A7%D9%88%D9%84-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdU4oGL
5,۶۰متر۲خواب/تکواحدی/براصلی /جی سبحانی,"۱,۵۵۰,۰۰۰,۰۰۰ تومان",آژانس املاک در جی,https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%A8%D8%B1%D8%A7%D8%B5%D9%84%DB%8C-%D8%AC%DB%8C-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYc0mS6S
6,آپارتمان ۵۵ متری دوخواب شهرک مسعودیه,"۱,۵۴۰,۰۰۰,۰۰۰ تومان",۷ روز پیش در مسعودیه,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%B4%D9%87%D8%B1%DA%A9-%D9%85%D8%B3%D8%B9%D9%88%D8%AF%DB%8C%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%85%D8%B3%D8%B9%D9%88%D8%AF%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYUkMq4R
7,60متر/فول دیزاین/پارکینگ‌دار,"۱,۵۴۰,۰۰۰,۰۰۰ تومان",آژانس املاک در سلیمانی,https://divar.ir/v/60%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdooAyD
8,۶۱ متر ۲خواب تکواحدی خوش نقشه فول باسازی,"۱,۵۶۶,۰۰۰,۰۰۰ تومان",آژانس املاک در بریانک,https://divar.ir/v/%DB%B6%DB%B1-%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B3%D8%A7%D8%B2%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYO0S36J
9,۶۰متر۲خوابه/فول بازسازی/بریانک محبوب مجاز,"۱,۵۲۰,۰۰۰,۰۰۰ تومان",مشاور املاک در هفت چنار,https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9-%D9%85%D8%AD%D8%A8%D9%88%D8%A8-%D9%85%D8%AC%D8%A7%D8%B2_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%87%D9%81%D8%AA-%DA%86%D9%86%D8%A7%D8%B1_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdENM26
