,title,price,enterprise,link
0,آپارتمان * دوخوابه * لوکیشن* تک واحدی,"۱,۶۳۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%85%D8%B3%D8%B9%D9%88%D8%AF%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wY5sERou
1,۵۵ متر آپارتمان تک واحدی ۲ خواب دامپزشکی,"۱,۶۳۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AF%D8%A7%D9%85%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYKh0V3d
2,۶۴متر/دوخواب/فول بازسازی/سرمایه گذاری,"۱,۵۹۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%DB%B6%DB%B4%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%86%D8%B8%D8%A7%D9%85-%D8%A2%D8%A8%D8%A7%D8%AF_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYOBVBdd
3,آپارتمان 70متری دو خوابه /زیبا شمالی/محلاتی,"۱,۷۵۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-70%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B2%DB%8C%D8%A8%D8%A7-%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%D9%85%D8%AD%D9%84%D8%A7%D8%AA%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A2%D9%87%D9%86%DA%AF_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYK91hEg
4,آپارتمان ۶۰ متری دو خواب,"۱,۶۳۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYGxJXqU
5,۶۰ متر دو خواب تک واحدی دامپزشکی,"۱,۵۲۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AF%D8%A7%D9%85%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYx49oiw
6,۷۵متر/دوخواب/جی,"۱,۵۳۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%DB%B7%DB%B5%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%AC%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYGVHm3-
7,فروش اپارتمان 74 متری پارکینگ سندی شهر زیبا,"۱,۵۵۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-74-%D9%85%D8%AA%D8%B1%DB%8C-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D9%86%D8%AF%DB%8C-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYOlFs4C
8,آپارتمان ۵۶ متر دامپزشکی جیحون,"۱,۶۳۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B6-%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D9%85%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C-%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/gYtmsogj
9,۶۰متر۲خوابه تکواحدی پارکینگدارخوش نقشه,"۱,۷۰۰,۰۰۰,۰۰۰ تومان","مسعودیه', 'آژانس املاک",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF%D8%AF%D8%A7%D8%B1%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYOpl2zg
